erd;proposal;vote;power
erd15hvamm7k34q33ew62hrfdhrh7jsrj0y0xf4yuug0pzjlm8wl6kfqk2hmpm;01;yes;13081252
erd1f6f4mwvr9fzum0kfuz0tkkwuzakf5ypu333qjxhc54uc5l2aq2rs9d0rs6;01;yes;16894331
erd1yntjrye50jht0f6nk0kf057dtv9sgmjtwr7t3u3uuxh3v5ll63qqg55er2;01;yes;14465381
erd1lvxce2qmeqjt6y8g7x5mfrm45z4eppmf0sn89p5htvz2jqztez9snpcjy3;01;yes;18777759
erd1jc5x527k7df92fy4l2jmyunm2w5gctszluhys64gghcjy0d7dafscrjj0x;01;yes;8135729
erd10sh9crr7jlqhcrg4z39n2ln0kjzxc88g63gpv2wuyeavaud0la3qm89f3d;01;yes;73505741
erd1qr5quprf5uhjcljr2dmerhr5k5weel7lp05zlqutp5fh2y9sq2zqckanv2;01;yes;32908364
erd100kd8fe4jl0rld77uh39wsarewp6qsdhrs59wp8388x8ze9jsc9s3g8wh2;01;yes;53780147
erd1z0wzgt4v66hjx9wnsqj5uxnst9mgudce7sgsuvxzqefxjm46qnxqlja245;01;yes;26219567
erd1d306jmdz24e2h5qfp7tnlqnzjqznaskhmytvgklc4h2u95pkzdss747kcy;01;yes;22544947
erd130phcwfqg3huzzgzxd4xnxtq9erz8cjyv8tw55j2vma46jyq3nnsmv9maq;01;yes;2212552
erd1ze3t76y25cr0caa8r9dnaf3ftch22tpz8l9zzjv868fh72fhk55q6r3hjq;01;yes;368945593
erd1m4zkvlxtfmayuc2mrjtqzd0puw2mxxz4dp3l48m0kr364xy6ru4qg5n66e;01;yes;27505814
erd19e69uxh73cxu42lffsgur0w5m8dgjhdhut6aksmdmknf07muq8gq82kzs7;01;yes;6045370
erd1xlxn8xpju6va0jergxk6mrx3l9jwqmjshqg6c5ha6vvgmtycsk5q4fmp5y;01;yes;68368961
erd169m9pqxpqcgcxv9wt2tljp7ds0qvxr9jgttl00xh3a0gafhkxvjsnet4ts;01;yes;13283525
erd1d4nlmw9fus5zmlh2qmjsl7njtaglqxxvrf3dy63tz6wtrv6j6n7q24kgul;01;yes;113679815
erd1scxnjpv4s2av2n46xu4cu3hp6hlr0k8shqj03l8ndk7rtq7nes4stvtw8p;01;yes;3855910
erd13fdlnwexwlygug3jrc026cn94ccqvx5pa5kzk09u6zem3entca4swdcvgg;01;yes;178245359
erd16jhehdjja7cgpthgxhqk4rhz2gr6flr945hda24z5kmwu4n3w2msfhterz;01;yes;1208137
erd1ym4euxcnzdmt2gupaqja2a4y4haz6s0mrhnjz983tdfdqmtkfsssy660k8;01;yes;14174530
erd12h706nyt2cqjg3x5h3hjlnxz92n7dqa0frncjrjue00vght0crcqta87cv;01;blank;32384862
erd1rpzr2du8j7xtartlhr0pwta6qz5p7jztmpgyk2nneasgkv4c5c0qsy3dfy;01;yes;1636304
erd10tke99t08pyhnjgkct775qsv63jwyy9mj97t8pk7fmef5ezlay0qrzhaf2;01;yes;168985115
erd1j9e0awvgxjywj70su9enqy9cg50sq7w6hqfq56u7pj8dhvlt437qyqr8tj;01;yes;5543602
erd1p20je2r7ul2f3n5us8v5jetej6sl9pkhjqqwjxl52x7yvwuha6aqu99ayr;01;yes;24891656
erd1yq854x5yr50xad05vnnsjgh7ccmawqzd5rdnvlsg9450ym64vgxszg3l69;01;yes;123049
erd1runqjktjyyl725khvzrgr369c75hvvls2qdct9u6kgrq3g5a3ujs59sjmw;01;yes;286310277
erd1aqzanm3gss08fcw683jgjj4umvf0ntm5smdhsd32rrtxl05jmc6q49nv9d;01;yes;40362037
erd1ss4d72uvnk0av20spwcct2jn8jsl6qs5ypt4jqy5vxfhcc8jxg8qndvnzc;01;yes;34379643
erd1tm082ek0va4d2fr5xthfzn0gycjsxgg2kslqau29gu3qppsazgqs49cda9;01;yes;15418067
erd1mguwm392a7r3aawfnymtvluht95m33ru0fg4fzmdt3vtlfyvazvq42efdk;01;yes;1293883
erd1tsa9m6lkc5a3tert7majklwpwxd35pplzyny35pta0cuzf9rgyus3xcm7f;01;yes;19222340
erd1llxrtfhka57d2ljklc3j0gen2s9d54aly2cprut59ukt5vfjmmlq2n8cd2;01;yes;661177
erd1r53hv03d27dhre5qacykqkcw0ujnhzeyqwpqq84nlzpxf6nldllqmtvr93;01;yes;3121882
erd10e00m2u8yxqwkrnx5p4ftyz6jvl67f5yh94a7q7rnqplrdgr2ehq953wum;01;yes;66302188
erd15lct40yh332rkz8yqprqvllpwlv2ypk3yrj8kkamy3alzpt58pmqnmgdka;01;yes;3367096
erd13nfe3sxn88myuf5s6py893pgn8l5zka3saccvzz5p39aztmklyaswl7085;01;yes;119323116
erd1d5vtz6wguhettrf8d3x4fefh2j77cu90p4wen7w2cs2lhsdh655qh5cre7;01;yes;29020796
erd1wygszd8pjfzqx2qr5lkm7s3lfv76k9dzj7gfptr7jsl86mggs2qqjquwf0;01;yes;639819
erd1780xe8s9ve2h7d0wnkqtyqpx805wcy35kfgqdtktsxnwktdl7anq9u54fa;01;yes;107153719
erd1wzlg8emrkq9pjkhk9phmukfnpprjpwenm6xw8v8khl7e5znazv4q3rjskh;01;yes;2114781
erd15tqfhmu7kzgzjyunpwmjfmg5yyf22u059gdt62jptkne2ww5xwtq50a4h8;01;yes;11640780
erd16u68dxjp0k7z4jllsd9y6jrrmnurcn7m6ehle32w8hgm9ezgsyuswcq5y5;01;yes;41274
erd1z9lsa7gdlkvve5wuta23elkl2mdr0ulpg2wc2ng0jmc4prlfgglqrzvekz;01;yes;8799655
erd1gu76hwyrj2dqdjqrumhu655m2u693gq380hp5jvuwt2w9zf637rq98v5q4;01;no;5132367
erd1vxumkltmmhurjesmzav4llsy90ls4rq6xh33pevp96ft0tr8vxhsudgy2c;01;yes;34154334
erd1zy7d560udre930252vpp63sun528e467uvwstmxvcmrxtajztmjsyt5yhq;01;yes;147479989
erd128fe2edf3l9xmk9p5rkwrtxfd37qszun7mm90csad2yknku4wugsn57gug;01;yes;7309763
erd1zlqeqejdjd56lua8drws5gwu4z62rsh8265akx9jlwrzz77ck2sqgjpyer;01;yes;14678458
erd16m4p9sx55umtpu5ugeqkuwd9tsjfc9n79pyth9zh85jyp0gsxarq9khj5d;01;yes;82149085
erd1rw3vlfmukzhqvjdvkhejgy048ea9gdkt9sd6czdr29x27umvkkcsvn9mlt;01;yes;20418310
erd19hek9ldhd2cwydt5rca6e6gu0xl5lmktdy2qctzahxzqw525el8s0gzsh7;01;yes;48833771
erd1wyrcmnqfje7p65fkqdxltn2qphhkd04dy82jwrpxqtcejarj3hqsf7pylm;01;yes;100185786
erd1qj9ve8jxe9cwtrt38ntap4gnm5m7339yuz3eefxmm8traw0npxysxu5l96;01;yes;735548195
erd150xtr9vx3d4n4h8kmuest3knjakk79egcdutu9jlv0zvukg34p6qev5y6l;01;yes;13869109
erd1626spmm3pg2806rwy7jxacvml07qx63mewm7utqcu9g32ys33hvqv7lc7w;01;yes;40528042
erd13zrqe5s9xy046py8lsthl39rg6dx3a6la5l8vmpyalagxjevd3xqkt4s5z;01;yes;364868745
erd19mjkfzs482rxf5apeevzc72lefc6srg83uuflhv6ysqmzn9zj9rq8gexm6;01;yes;18467181
erd18zvn8lvzn26mvvpevh83l5juhlscxjwwrmrk6xpwaxnck0gntsdq4twxfu;01;yes;17942403
erd1ns6wnyr665cpkwqjuqh5kw7q4kep87tm095q7ufnxzagf6eqlugsgvwng8;01;yes;14166122
erd1p3ur7pvw3qx7s8nyxnnscy79lwyqd6k2ladjrzxywxa6hqvj86fqwgax9s;01;yes;666005900
erd1s5rctfaupnwjjx70ulgl4de2fhyhq8rxdljjc47jp7a4yc5hjrxsnfsnmp;01;yes;42837368
erd1lmlkv0w2qnh8995sw2mmpyz3wrne3frv5fyy96dfnukxqypgvj0sch3e28;01;yes;22367306
erd1xdlyptnd9n745zp4tsdn8qm2me7t3sxr0sp6vd080fwq59knuwesvasnfz;01;no;117855804
erd1hfnqqcnh3ccfnptnvy6aqj9g0gxk2hyr5tjky65aq7chre7zme7qdsky49;01;yes;1824534
erd1vcg3sm37djxhgyq4k75sutm4xlftqzzmwxc2372rutj24ymvuqnqjss24f;01;yes;13592905
erd1fkk2mrk0eyjuddn43pr2f8a4t8ce2pa48l39cx8rxxx3w9mjp93sr22ym8;01;yes;4152395
erd1ph3z9zjapje0qkytsftqe3ncrxvqzpkp63etm5hxlzqg5d6uddas92cshf;01;yes;9844
erd16n5fh00sx6zysxn203fugltr4udf5kvjra284wak4ydcwhev0yeq2l98ty;01;yes;88542277
erd1r5dm6r8cu2ntj6qkq4uq7ggydmhfeqhe09p6xjcqmn2dsxvfy8dqdr93h3;01;yes;11015949
erd1jauhx7r6kt2gwqpjspu9suwtmpemccd0zw9pa7ph8ccmh62typhq77qnvw;01;yes;96576020
erd198yd55sujd5e9dmddfa0y2z6k8sla2nd3k3r7qr4da46fe9jnr6shlwmg9;01;yes;818141288
erd10lrh9keg9k9grxyth3tg740xpddxf4gr2al0lsatvpd8ze7tpxxqkfmv3m;01;yes;2190993
erd1wejzs34fwjcpted2acte9rvdvqy8tfrsw092dkxm385mv7402xaqrkpc8j;01;yes;374846896
erd18hgw6ksvwkuhdqlqw3fmkseznqj27s648s74y35nlaj9xjdzlkes5f39wm;01;yes;151280
erd1ka8qa0kfpxrc9c80fnhw6w5a8uxhf6zn98uzhtda9g3lzsrmx2xsgcr7w4;01;yes;6568033
erd1jps4k4tshmlhs77dyhndxsdrm0m32uppxfh5mfv6u535ewduxdjq396n0e;01;yes;13864499
erd1zead898r8fqgdkv8kfs7yl7ngmulavnzyljanajnvgk9rm05ptys6akzhl;01;yes;271498867
erd1c0t8vtxr5ns2xq58cgwrtw5hv8m4t63f36jxetw87z0w8aaxm6ksuu9uve;01;yes;103162004
erd1mph2wajs9xhpu8nj9h92x9z5hfrvd7ptup8upkdr2we3dg3p2q6ql9es47;01;yes;344291138
erd1trvew8d25hysftevdefxsnv0xlfy5s2g9xc2rutr302gneujzyks5c32ts;01;blank;2990616
erd1uwkl06k9n9nt4ll5p7klg5t8catre8hnv67jzpvyk0nf9tqmz4eqhkwspd;01;yes;116753424
erd197nlwgnlv7sp0nlje0e0z99k0ka0l7xahv3kfspf9xj6x92t5cwqlxs27p;01;yes;51586527
erd13mytu0xf7y93xthd830pxmgpapfl9g03x9r6e22xpunyqgsjc5vsq4ljvd;01;yes;34033525
erd17nlxxmlx4qnu449r06fmrmurld5eumcdk02svqvda5z0wea7hrus33c422;01;yes;59349306
erd18uvzwx8al82nwlw2udglvj7mp038xg89c5ask0x679dvw3lccvrs7xdkna;01;yes;27601948
erd1mqg0aqjcfn8qkudpcnjyfc9kt52awqlxtlqj0veh5adprhhgsjss2sxcv5;01;yes;192976
erd1hgk4ykam4p9mgk7382xhqa94dy2vkc6gjgmagdqa508a3m6nan4qqyu0v0;01;yes;45984331
erd1s8dyy9pk3n90rwwcjjq6y6dav66jlh42t7uu5t78437smrm93g6sj6shlj;01;yes;102026438
erd1lkrjpftpdcekdcq260r3w3qrdvq0scn0hvazwtfq6xpntsr77zvq5zjluw;01;yes;216345102
erd1a4ur2ejkadz5pfgp0lqev0kyys54a5p2yyl70eh4urx2ypnx2gqqy3df22;01;yes;9478497
erd1epzy4qgp8s3mj3fnuqxlnqydd48lucvvgtn6ed35rkldgt4aqjwsr26hjc;01;no;119939488
erd1na9ufqezgxnf8mzke2zxd99xtmc3ee63evqurnse3ua4cjw0fy8s0r8s0k;01;yes;16547510
erd1jdwff5za2fd06tgnl08xda0y0hwylf439mu5qt02lelvz7swvj7qspd2qc;01;yes;64312788
erd14zxjn7ul89qw60v80pz5m27etkmckfpzsc5ul8lw9glln7vdzrhqhp20l8;01;yes;1771022
erd1k7899zqakct446u4ht4ahd627lspr0l06j464m8vszx26psmtajq6dqtmc;01;yes;86749920
erd1s32lkp49htzqa2nvdyjxax4vpkhzuu7sdwmeznxryqel7s4a7k0syjqqpn;01;no;9895657
erd15mce0924jerfkeenytsljwaf0zncpn3yu56yw5f903ufv3942wdstjke8a;01;yes;24235174
erd17fhq4xwmsah08t6p9hsdtdncjlz6uxfwe8v3q4n4mcsu05rxvc0q0gw9x7;01;yes;7223289
erd1k4yxrm8rycw63pee90umtxxnhe6rndyff87c6q5jw9mysl83l2zsgtrnjt;01;yes;43930419
erd1hnccm89cnz2my36h22n93te0ej8y24ye3zvljcv309l9d3tanefqf8fs9e;01;yes;26012379
erd1mqrqq7tyz4ue3rjkn42a5xygcgzgrpt5x4kc3ul34p6h7anhvnasg6greg;01;yes;296547218
erd1j7k9sqfntc5u2c2yp3egjp8vzhfnq63qh2plepvu3a9hzmcjjfvqx4ldeu;01;yes;613147710
erd14unlpwf3q4eun6enew8x9mz3hn2ck75v3de94r66yux42ml35thsnhkpsy;01;yes;3755644
erd1n4pqurn2s0vqmup483grgyvms9nktpg6d6szr3axe0v9xq2uhesqdesccv;01;yes;57381658
erd15ktv4njc3dqtrt058mfa3hu6zs7ak0k3suutm32zw7jkhg2kz6cs08luav;01;yes;639269
erd13j950rk6yu9e2u3zeq43fv7fdva6mp39srnqykkx36rk4kqrg4rqva0tpq;01;yes;2218128
erd1q4t97p8pa8325xradxgl87dwxk2ctadsdqwsec3qg9m3qpf7fxfqjh4n3q;01;yes;18616524
erd1mfna28g63day249jac2tl24ra4rt4e2ryszwtuqp3rsk4k73gaxsucju36;01;yes;41803539
erd16curmta6jlpscaw8hhx7saymt00zu95gqumxy4tpljlq54wz0knqmnxyff;01;yes;1390850568
erd1fww68p8zau6r4xgxss45s627z7djxgsw8wzr40gk6pvyltlwpvhslys8g8;01;yes;20989253
erd1e2h6rjxd05yg4fsd6axe9sjkj440yw2xzxrqtxlkyzpvc9gthe3q9yfqsx;01;yes;67793506
erd1794ze9tszwpc7qkgkds8t3p2cwcmtu05wkfzflczu5q0pdpcuuzsljw4zp;01;yes;14916089
erd1c6deqks9mrnmgjt5qzugcpt27p00wu83x956mzad5w0dnnlrrpnq8zv633;01;yes;19833026
erd16tk3rxpdz7ql5rqe5s57ttfxhtjc5xcm4t2a70w2q0h472xu9weq2eyknr;01;yes;122690628
erd13n03l3nndty29uqrrzdvz9kx7065dc42qqc4z9ft6fjan6932x7svate2d;01;yes;44307000
erd1sjzh4xps7h2tyhf7g34npwl7lef4p5qs3v8lpr80snf6zzyugams8e47x5;01;yes;9841685
erd1r0eywyj2586xys4n6tkwtya24042nl7fnd3n0v40tk9vcfz3ew0qwu6e9j;01;yes;101029019
erd1gn26ll7ntz6dzmc45nn4tf7r2heyw53mumz87twf6u0d7mlpwktqr8k9pe;01;yes;32814807
erd1gl6r6lh93sc44tmxcl2ma2zcdvqqsa2ggm4d5v9gcxvctdfzl7fsun656y;01;yes;679746
erd19kfukv45xr6gluurfgqnusnc2fk6emlpre03sfyfuupl4d2g263ssm9t2y;01;yes;1166222816
erd1h2344599qjtszp2utnpxjzuts02r00fsg8zt923gyc3p06m3tsgs6frlu7;01;no;2436572
erd1tpk4em4texdnc37jufmt86w0vej2tyqhvdfylexnnacedjc2yzeqz46kuh;01;yes;31915
erd1luhgdmjkzedtq53qdg7ujnehzqwcewl6xrjp6kh0rtl0jcdqryesdtfkg4;01;yes;4233494
erd1c80fdlcp9zygeurqvwhyrd6k7tjvhs520pqj6m4rs3hxa8qppqdst5cyay;01;yes;176039
erd14arjlsmhyq00hqsmy4jznwgf3rc4y8dgu0jlw47wxm6jd3e8pl6sfn57f2;01;blank;2583352
erd14ydjvlvznq6cjgjjcz6wpjdrpg9u7txvu4qmj4etk4klef3y277qqn6ah6;01;yes;4951968
erd1g5kjq2lykvcdvmnmeamvrdk7q4rl59hdcv5wdntjnfqmlsz5jltscs9wcr;01;yes;120168411
erd12du8h5q3ccgla8gxn9uqx2ycpfelphvmekxzrrkrpnzvmutj8mrsd0tafq;01;yes;50067703
erd15dnxphma5wq5cp682kthu854va5dc9ekhrjj000kp93w5dr6fvpsyu4xdr;01;yes;2513112249
erd1vnzzn4kms0g9tmt2kmwehxy3xmutam8jfu8tnlz5l2055lpsq0sss5jrfg;01;yes;15657294
erd1r5u7vw2q5rmmu355wlynags88xfxqar0nex7jq77sj06dwavccnqfqwcht;01;yes;15554474
erd1vehzlz0zuffa5jaezcvf0gdqdhw437tqw2txvvsfsa650ydj8qqqlgl4qm;01;yes;192507158
erd1cwswsgt0j5ja28e9mzmkewzt9u6vraxavnzrw8xpt9x8nmjjp4uqy00faq;01;yes;2495630307
erd1u9xd8kl3yde08khzec2ew2zc7t3f0w2xacqegqepe8wm7cjxd9tstyu7e4;01;yes;208851533
erd1wk9mtk20c2wqqseqwr3vly0cet4e24aw3vkj5pwvgas6yhapzd9sfvs2nw;01;yes;2042446
erd12vfhk2dtc073ulffaa83lrhlnknjfhjgkqx58r6scmh0xmcf9j2sq6ft4l;01;yes;153476957
erd1ufxjap70psm90g88hhfgmjn2ynzl3q963ga5u6zy7tqj2dxg2xhq366zkr;01;yes;212542565
erd1nllrcwfpf73mxm3xukva4625c9rete2e0h2the6cllk66fxzdh6qsd2yf6;01;yes;4399615
erd1f2d9wj9j9pdhmw5ggevjhkccd00zcscsmu99u9e9l0u3n8x45gws2j29ne;01;yes;27851835
erd1dhsaqauapnsatt7jt0us3zuldkaujmpyean5gyefww7cjkva6yvqs3y8h0;01;yes;11678512
erd1f3me4sdlelyec3vr0rxl92c0knq9akqmfnl5qkm5c5qhl55mwurq7edfnd;01;yes;3233422
erd1vqej8tkz52nqp927m2fvj84u8wy5xhk65y8wrv9q3y78k2cyu66qqu5ag4;01;yes;612976265
erd15nfrer374zw4q833dal2gla3zqdpsgs9ly02t60g9tly5xkvv2qsltndht;01;yes;11459922
erd1h4wwfu056k40ls7lj6mcjhek55w5etkytxymgtdu37mrrzyp459shpnfgz;01;yes;3562875
erd17zsuj88j64x858mkljgjucvaxgpvquaz6hgy3kg8ejn6fela6xgscgdwxh;01;yes;270252298
erd1x8llc4gpmg3sl7qpc2k0lk6wwqjxq55juxdrmuf45at08n3gjwlqvvkpa6;01;yes;284583533
erd10uege65seh3gc0f5f093pn26sae80p9guj6lcdwev5l9nyz6k33q9wx6j8;01;yes;317538
erd1fwlrrjgxe0ng24cnklmr3a0w76g4a6y8pzzdda6va9zr8nv20ans9wm2d4;01;no;9191114
erd17mjl6xwdc05j69ac7yxjangsdf8ez7e4zqa8dud33k4gsxy2dlhq0vjrx7;01;yes;11439549
erd1ar02cwjlzltk46ghp7tgg3lvpq4jfk3dll2hv0ns60ldkmy697cs24lhs4;01;yes;44826471
erd1pz06vyfrz5tphrm7tlakrwz8ae4jds3ukp85mm7769muzga2qp6sg7sx5u;01;yes;54115309
erd1gll4wmhukqcwwqsx0dsd6yukgfsnle2cy7jl5gp5vewvufsj503qfsu3re;01;yes;9760422
erd1nhhvduyxc5eamde6j7k6cud3qkv6f9f6pquh57avggtx6qe3xjjq0ckvnd;01;yes;59104042
erd1pn7cp46t0d8mk82zexkjsfcp4nahy7q7vv7ptf6ym2nsqr5wy8wsknqy2j;01;yes;1140229
erd1hgyk9yzpq2sxr2xeswaw5ffc3erkv9eh3rfm72jz7arfgdag0xuqz90upd;01;yes;291960146
erd1rtw8qt8x9s6hgajztk9cjt384nhe6pnc344pt332t3peefrs748qyt7758;01;no;34799374
erd1ud8ux82suntexj2ke4q7q253vy5mgpu8sf07vfrxedm2f8hvyjeqzzwu29;01;yes;837650
erd1e5tlrtryy7pjaqrcwvpuzlvpxmq9ypla2vgqj63fvvlt6zyly5nqv52480;01;yes;604626
erd1pz06vyfrz5tphrm7tlakrwz8ae4jds3ukp85mm7769muzga2qp6sg7sx5u;01;yes;54115309
erd1r3lmjt54fx6yykq6hc4jpwr9z2xd7tak46gjxcymv2kyylhghwask8ze5a;01;yes;1724026
erd1zf09smysezf02t4qrlp8rue4chj8rpvrwplyjz5ekxprs7ywqrvqr7at83;01;no;4493623
erd19a76paef4ctsuqps80qkhg58zkyrze5fu720s82pn74rqk2wxwss2x02j8;01;yes;12043487
erd1gx7h4jzazs9mg6u7nx0adu0cxcrq5sugkv468z6n8krm8pek2gxsnengzl;01;yes;2741330
erd1sn88mpt2tdh8gknenwh4t7uwfh06prtas8qcxct8eewhj5am5sesrhfesu;01;yes;218256070
erd1zd7z53qcyn0pe9zxr4jmur4rkkrd4ey90jvhfxzx35zz624dzems9jthna;01;yes;107300867
erd1k0ymq5vuy6ypvm05djxcym0radecpws6sm5eessnany3e5jxp9rq9xdesl;01;yes;43848507
erd1hh04huucgzleuaveu0zq3xqq78pqphht89d4kvtz04e53y2kxzdq4ajqp4;01;yes;376003
erd1yyz3k8j7vncu43plk2pcy83mh48aj32usgrtcuguevwaetgz3f9qa6kgf5;01;yes;21738334
erd1mytg9yeh4e3e3ayaexl7gf6nvxzlecg56vcym477j0frhd6gv5xqaqqe3v;01;yes;39543671
erd1tay6tudtvsujh6scrpuhfv5v66mn75r372yp2z4zfnwcad4mxresx0w3g8;01;yes;350050998
erd1mpz3kp7hf7xffcjq5gk2zj09ypwcrjcuq5fwljk6kgz02q3deq5s6e5y7h;01;yes;91514159
erd1hmv3vhcqsun0lrsepmmnrhf6vgh0dgkejp0yj5zkgpp8f9at6sxqsrpe8v;01;yes;35719
erd1tkkjs22jfzdw3zqqv7cp5lq7pd37zztzxsnt56da6mw269xh8nmsnyx2ex;01;yes;242484332
erd1wjqz8uq3qdv48x6n9tp52hg5hsl0sd8tuw4kx7x87r56lycjrycszzgs9c;01;yes;1369050
erd1ay77mj06zpuhds3q4esv678s60q8s6jshw4dv45cc5j2tam9z3fskrdde0;01;yes;29927758
erd16z5hgts8v7ngvnpg3wt4kj3c0jaf3dg6yjl4hfn6agg7894qy4wqmrp9uk;01;yes;192326
erd1dndskel28he697q43877wpuqwu59prup2f0tnpthvanh985zheuqrhk649;01;yes;6228617
erd1tad8yc6n7mkrdznvslulhaxuvl85a6rarhdjjwf4hjczvekrum2skdlyuj;01;yes;9884219
erd19umesg6mq7yhwsmezky4a8pt952ka74zentlexwuvvjyf5x3uweqayd65m;01;yes;20992
erd19qfa00rd5ctxhrsg5mr3ckcvap4e9fqayspp9rkt479978fhmfkqpqagej;01;yes;2894564
erd10yfc6qpahfyyv60xv72fzzupxjnqz8364ss9r8tmf5s9tcht856sgh46qs;01;yes;37592445
erd17u5m35jklgzcxws7tew656lmw3050z6dkuashdvdewt7zg7m9wuq99s2sv;01;yes;37934928
erd1md6l3475tzcuts5m2gsvr5dncupxmmfjnscdzm7ca4fpu0t2063q7mdl9q;01;yes;3367113
erd1u0wg06a4w5pjazrh93rvyuc899xtcunxwnpzmlk2utdrhtyua6zq4kkl5v;01;yes;971036
erd1a2g2nmphdnll0qxy74f55ps4zzcwcugpd7dhksjvyk5vfjvgfc8qz9mdrq;01;yes;10308
erd1rnp68ccqlxdf5j0fysz52g3ya3xfke380eqvgajptkcnv6hue0ys556qdc;01;yes;248754093
erd1mrrzjv6mtv2qd997m0h55naa4ymxv9996k2k3l4uwkrmljvxcw8qd4vt3j;01;yes;68061583
erd1ukq9zprlzzufk8euglmzsn95q7mtswr5wewg2rvmhy8j044puy5q7y4r0m;01;yes;14000
erd15fe36n5rkxaney2dflaecl4uhttn5mf5c5csxcpjcprvr6p4dvpq5ty35k;01;no;50613
erd1d2f3v42tfklwfn2sfne6xtz8nr3zmlztxj2z8lfd60dn5m2ywzqqzzax30;01;yes;4290792
erd1c3qykvc4jf62hfuspzz02jw3qxluqqtmyxsm86c4xnerxkj6c6ws09tpk6;01;yes;75181761
erd1dkdlcttvpnk6l5s6lmj0zcxkpqkdvzjcjgdmucd9g64vzj0gy09qu42sjp;01;yes;29385843
erd1rr0txd6n36a49hsw2hww3e828pt7txk2njwgefaa709a7gma68rqyeft3u;01;yes;547453575
erd15jxys3w3x9ftfd9ma2mpjcug73danzxqzsa7smr3nemya8vud0lqgk4r9p;01;no;117951170
erd1qyc82qakdp56jmkrsl66we2f5djhpzep29r6mlcxzf3plrtvglmsjk2hew;01;yes;222566818
erd1zaf07zwmg7dhmejmqd0ptk0hl3atff67s2lunpa8yw8j4zgm08cqelp95s;01;no;561948
erd1c74lvl7eyw6c33wvd48ztmvt8ytuplv5m78rwrejn39krqgpcsdq3g9v4j;01;yes;10727172
erd1tuwd0hv3p8kd95txkaeqvzfzxdj2s79x03rt2ruqqxef6k094lyq5sk0uc;01;yes;47184852
erd1m3nyjqvkffkfuuvlmhqzesrrlxtjkc76rlhzta9lljmusw62l2hqw6lm9j;01;yes;101646857
erd10sx2lvy3dfwhn7840v7hunrzeww7wkw30q43zdjwz8xc83chs7usff40r0;01;yes;1730308
erd1q3trdhrjyc9jfvw0zpds0m3pd7rddh4et5sckxgpw34ftr7j7rrqp573e7;01;yes;342466
erd1wpwvlm8s6xwuz42juptlqj8jzfj7du945pt2vwxamyuxlz5vqckqaggcfv;01;yes;279511618
erd1tferztstrrngcl3cvf65h8l8rf4vtnaxjr886uqvwsul554eyufq3ltsxe;01;yes;322035404
erd1l88qv0p4u37yyc3hygzau6pjecpaks2w3763rx5uye0zqast8z6sqcha0c;01;yes;6603424
erd15jtpvj8wzw7wszsgthg5vwsqmy8hhaf8wky25hsjqtmk0huv6ysq0ycyac;01;yes;12539248
erd1qnh6mt49tu80c6dhj7tr22klhe4mzmf4efzrchdmstcesukn86aq3nc8ua;01;yes;18066165
erd1ydkwxas2gxhvxxs772yp8ac8cawrmpjek794qr4kfj7q2rua5fqsulumtc;01;yes;56468999
erd179t07p7ag2phm43u4ad0a8y4g9yqfpwdk7nm640hnut6kd80f8lqrhc02h;01;blank;1305307
erd1zctpc4aqulgr5qcfkxtt0gmqlg2p84j8yf4walmta3x5rgqu6wfshx84gg;01;yes;133023059
erd17kxwf2rew4p05hx4e35pd00yjusrwlq946nu43s6k9tmqe8fyhfq4pduk4;01;yes;53150584
erd1ry4zew29es4zpnkkq69hla36354ct2mna9q3lqkff9t9ya9fe7tsuetu2p;01;yes;8770053
erd1cmy4ffnkf53paex8x6q6vtktecawmuta866xylqym8e2gmvtlxhsmtfqn8;01;yes;3870293
erd1s84l5yqffh7xlq0cl0q5w9t4c6uwvqu0suql8psuwcef5v8cjmkq3uskf2;01;yes;123234663
erd1j0ynra6k7pr6fq3pdp4pfttgkavq6cwtfgtlxpltydf2l5w2y5zseafg0p;01;yes;53395291
erd17rfjwhjx4dftl24vtqrju5ruejfcz4jz3mes4069jvt9775zvamq5l0g88;01;yes;75895
erd14l23vumlprafl4xwt3njpw735t64ep79zhc2mm37rgeagpkdx6tsqnjp0v;01;yes;58417508
erd1m8p4fev5pv668n3s8v6h0hhlhr55kx2grlvn44lrsl7s8zszuu0qtt8l0m;01;yes;197712639
erd1mkfzzlf9z7q72nkd5t45hup57fxhe98ntr5svg6tx49maxszrxwqe8zfyw;01;yes;308891210
erd1a9vrqllg5j4dg3hs9yq0e6fy0w4vnkxglz0rlshh4lcaf7pku7gs3unzne;01;yes;1189837
erd15xnfj5n4dlam8nrsctdn7zfc06apctmfehucvpxzwse99w6ksuhqddgas5;01;yes;4002830706
erd1hkmszvnane6xxzcmw0pfk99442prs7degh80zu2zttzf0an2kyhq7dr3ed;01;yes;3640103
erd17adgst60pnr9t6pwvmdg5ke9s0c82m2uapwjjx0zk5x8n0esl34qs68na7;01;yes;54683
erd1vts37jmxv2sjkmx5w7gyc27m9hpysuqcrlw78tlr8wetalwrj8vsgw237q;01;yes;1961941
erd1kmu6u35aakn4xt79psxsrq0jvlfg3f0rhrahw0pv96rt6fer0q8s5e2zvr;01;yes;11445108
erd1wjmza65g0rrdg6z060a3un0skd9faevjknan5m6dyp3e65sq8p9q7e962u;01;yes;16634133
erd12ac9zled37mlft7hgtpt2gpggc8pj6ef988mp6s64f4tuaedx2psylguvk;01;yes;7511698
